_id,Date,Gender,Race,Age at Booking,Current Age
27288,2018-09-12,M,B,46,46
27289,2018-09-12,M,W,37,37
27290,2018-09-12,M,B,24,24
27291,2018-09-12,M,W,26,26
27292,2018-09-12,M,B,43,43
27293,2018-09-12,M,B,59,59
27294,2018-09-12,M,B,32,32
27295,2018-09-12,M,A,22,22
27296,2018-09-12,M,W,27,27
27297,2018-09-12,M,W,42,42
27298,2018-09-12,M,B,28,28
27299,2018-09-12,M,W,44,44
27300,2018-09-12,M,W,39,39
27301,2018-09-12,M,B,26,26
27302,2018-09-12,M,B,48,48
27303,2018-09-12,M,W,35,35
27304,2018-09-12,M,W,21,21
27305,2018-09-12,M,W,39,39
27306,2018-09-12,M,B,37,37
27307,2018-09-12,M,W,39,39
27308,2018-09-12,M,B,32,32
27309,2018-09-12,M,W,72,72
27310,2018-09-12,M,W,37,37
27311,2018-09-12,M,W,25,25
27312,2018-09-12,M,B,25,25
27313,2018-09-12,M,W,42,42
27314,2018-09-12,M,W,37,37
27315,2018-09-12,M,,33,33
27316,2018-09-12,M,B,31,33
27317,2018-09-12,M,B,51,53
27318,2018-09-12,M,B,19,21
27319,2018-09-12,M,B,26,27
27320,2018-09-12,M,B,18,20
27321,2018-09-12,M,B,31,32
27322,2018-09-12,M,B,20,21
27323,2018-09-12,M,B,21,23
27324,2018-09-12,M,W,36,37
27325,2018-09-12,M,B,29,30
27326,2018-09-12,M,B,25,26
27327,2018-09-12,M,B,23,24
27328,2018-09-12,M,B,21,22
27329,2018-09-12,M,B,44,45
27330,2018-09-12,M,B,28,29
27331,2018-09-12,M,W,30,31
27332,2018-09-12,M,W,32,33
27333,2018-09-12,M,B,32,33
27334,2018-09-12,M,W,60,60
27335,2018-09-12,M,B,31,32
27336,2018-09-12,M,B,34,34
27337,2018-09-12,M,B,57,58
27338,2018-09-12,M,B,25,25
27339,2018-09-12,M,B,22,22
27340,2018-09-12,M,B,44,45
27341,2018-09-12,M,B,23,23
27342,2018-09-12,M,B,42,43
27343,2018-09-12,M,W,25,26
27344,2018-09-12,M,B,44,45
27345,2018-09-12,M,B,49,49
27346,2018-09-12,M,B,20,20
27347,2018-09-12,M,B,49,49
27348,2018-09-12,M,B,47,47
27349,2018-09-12,M,B,42,42
27350,2018-09-12,M,W,28,28
27351,2018-09-12,M,W,22,22
27352,2018-09-12,M,B,54,54
27353,2018-09-12,M,B,20,20
27354,2018-09-12,M,W,52,52
27355,2018-09-12,M,B,51,51
27356,2018-09-12,M,B,36,36
27357,2018-09-12,M,B,32,33
27358,2018-09-12,M,B,20,20
27359,2018-09-12,M,B,34,34
27360,2018-09-12,M,B,24,24
27361,2018-09-12,M,W,27,28
27362,2018-09-12,M,B,26,26
27363,2018-09-12,M,W,31,31
27364,2018-09-12,M,W,39,39
27365,2018-09-12,M,W,38,39
27366,2018-09-12,M,W,30,31
27367,2018-09-12,M,W,28,28
27368,2018-09-12,M,B,42,42
27369,2018-09-12,M,W,43,43
27370,2018-09-12,M,U,36,36
27371,2018-09-12,M,W,60,60
27372,2018-09-12,M,W,42,42
27373,2018-09-12,M,W,42,42
27374,2018-09-12,M,W,48,48
27375,2018-09-12,M,W,32,32
27376,2018-09-12,M,W,35,35
27377,2018-09-12,M,W,45,45
27378,2018-09-12,M,B,28,29
27379,2018-09-12,M,W,34,34
27380,2018-09-12,M,W,39,39
27381,2018-09-12,M,W,18,18
27382,2018-09-12,M,W,31,31
27383,2018-09-12,M,B,29,29
27384,2018-09-12,M,W,58,58
27385,2018-09-12,M,W,38,38
27386,2018-09-12,M,B,37,37
27387,2018-09-12,M,B,58,58
27388,2018-09-12,F,W,29,31
27389,2018-09-12,F,B,25,27
27390,2018-09-12,F,B,24,26
27391,2018-09-12,F,W,57,58
27392,2018-09-12,F,W,27,28
27393,2018-09-12,F,B,25,26
27394,2018-09-12,F,W,41,42
27395,2018-09-12,F,W,33,34
27396,2018-09-12,F,W,24,25
27397,2018-09-12,F,W,31,32
27398,2018-09-12,F,W,42,43
27399,2018-09-12,F,W,28,28
27400,2018-09-12,F,W,29,29
27401,2018-09-12,F,W,28,28
27402,2018-09-12,F,B,23,23
27403,2018-09-12,F,W,51,52
27404,2018-09-12,F,B,19,20
27405,2018-09-12,F,W,23,24
27406,2018-09-12,F,W,29,30
27407,2018-09-12,F,B,29,29
27408,2018-09-12,F,W,28,28
27409,2018-09-12,F,B,19,19
27410,2018-09-12,F,B,27,27
27411,2018-09-12,F,W,36,36
27412,2018-09-12,F,W,29,29
27413,2018-09-12,F,W,29,29
27414,2018-09-12,F,W,31,31
27415,2018-09-12,F,B,29,29
27416,2018-09-12,F,x,26,26
27417,2018-09-12,F,B,42,42
27418,2018-09-12,F,B,51,51
27419,2018-09-12,F,W,37,37
27420,2018-09-12,F,B,29,29
27421,2018-09-12,F,W,26,26
27422,2018-09-12,F,B,23,23
27423,2018-09-12,F,W,38,38
27424,2018-09-12,F,B,24,25
27425,2018-09-12,F,B,28,28
27426,2018-09-12,F,W,42,42
27427,2018-09-12,F,W,29,29
27428,2018-09-12,F,B,22,22
27429,2018-09-12,F,W,41,41
27430,2018-09-12,F,W,27,27
27431,2018-09-12,F,W,48,48
27432,2018-09-12,F,B,39,39
27433,2018-09-12,F,B,20,20
27434,2018-09-12,F,W,57,57
27435,2018-09-12,F,B,27,27
27436,2018-09-12,F,W,39,39
27437,2018-09-12,F,W,32,32
27438,2018-09-12,F,W,63,63
27439,2018-09-12,F,W,25,26
27440,2018-09-12,F,W,35,35
27441,2018-09-12,F,W,29,29
27442,2018-09-12,F,W,24,24
27443,2018-09-12,F,W,26,27
27444,2018-09-12,F,B,28,28
27445,2018-09-12,F,W,38,38
27446,2018-09-12,F,W,38,39
27447,2018-09-12,F,B,38,38
27448,2018-09-12,F,W,35,36
27449,2018-09-12,F,W,34,34
27450,2018-09-12,F,B,31,31
27451,2018-09-12,F,W,42,42
27452,2018-09-12,F,W,37,37
27453,2018-09-12,F,W,23,23
27454,2018-09-12,F,B,52,52
27455,2018-09-12,F,W,28,28
27456,2018-09-12,F,W,47,47
27457,2018-09-12,F,H,26,26
27458,2018-09-12,F,W,28,28
27459,2018-09-12,F,W,51,51
27460,2018-09-12,F,W,26,26
27461,2018-09-12,F,W,40,40
27462,2018-09-12,F,B,40,40
27463,2018-09-12,F,B,22,27
27464,2018-09-12,F,B,27,28
27465,2018-09-12,F,W,27,29
27466,2018-09-12,F,W,25,26
27467,2018-09-12,F,W,32,32
27468,2018-09-12,F,W,38,39
27469,2018-09-12,F,W,42,43
27470,2018-09-12,F,W,36,37
27471,2018-09-12,F,W,29,30
27472,2018-09-12,F,B,26,26
27473,2018-09-12,F,W,32,32
27474,2018-09-12,F,B,23,24
27475,2018-09-12,F,W,41,41
27476,2018-09-12,F,W,27,28
27477,2018-09-12,F,W,40,41
27478,2018-09-12,F,W,30,30
27479,2018-09-12,F,W,34,35
27480,2018-09-12,F,W,49,49
27481,2018-09-12,F,W,26,27
27482,2018-09-12,F,H,19,20
27483,2018-09-12,F,W,33,33
27484,2018-09-12,F,B,29,30
27485,2018-09-12,F,W,34,34
27486,2018-09-12,F,W,31,31
27487,2018-09-12,F,W,38,39
27488,2018-09-12,F,B,21,22
27489,2018-09-12,F,B,23,23
27490,2018-09-12,F,W,48,48
27491,2018-09-12,F,B,46,46
27492,2018-09-12,F,W,41,42
27493,2018-09-12,F,W,37,37
27494,2018-09-12,F,B,55,55
27495,2018-09-12,F,W,38,38
27496,2018-09-12,F,W,33,33
27497,2018-09-12,F,W,25,25
27498,2018-09-12,F,W,40,40
27499,2018-09-12,F,W,35,35
27500,2018-09-12,F,B,32,32
27501,2018-09-12,F,W,41,41
27502,2018-09-12,F,B,43,43
27503,2018-09-12,F,W,28,28
27504,2018-09-12,F,W,42,42
27505,2018-09-12,F,W,46,46
27506,2018-09-12,F,B,37,38
27507,2018-09-12,F,W,35,35
27508,2018-09-12,F,W,59,59
27509,2018-09-12,F,W,29,29
27510,2018-09-12,F,B,32,32
27511,2018-09-12,F,W,61,61
27512,2018-09-12,F,B,40,41
27513,2018-09-12,F,W,39,39
27514,2018-09-12,F,W,47,47
27515,2018-09-12,F,W,39,39
27516,2018-09-12,F,B,56,56
27517,2018-09-12,F,B,22,22
27518,2018-09-12,F,W,31,31
27519,2018-09-12,F,W,38,38
27520,2018-09-12,F,B,56,56
27521,2018-09-12,F,W,46,46
27522,2018-09-12,F,W,36,36
27523,2018-09-12,F,W,32,32
27524,2018-09-12,F,W,31,31
27525,2018-09-12,F,W,45,45
27526,2018-09-12,F,W,35,35
27527,2018-09-12,F,W,19,19
27528,2018-09-12,F,W,26,26
27529,2018-09-12,F,B,27,27
27530,2018-09-12,F,W,26,26
27531,2018-09-12,F,W,36,37
27532,2018-09-12,F,B,25,25
27533,2018-09-12,F,W,28,29
27534,2018-09-12,F,W,25,25
27535,2018-09-12,F,B,53,53
27536,2018-09-12,F,B,33,33
27537,2018-09-12,F,B,51,51
27538,2018-09-12,F,W,34,34
27539,2018-09-12,F,B,37,40
27540,2018-09-12,F,B,21,23
27541,2018-09-12,F,W,19,20
27542,2018-09-12,F,B,20,22
27543,2018-09-12,F,W,29,30
27544,2018-09-12,F,W,38,39
27545,2018-09-12,F,W,24,25
27546,2018-09-12,F,W,32,33
27547,2018-09-12,F,W,49,50
27548,2018-09-12,F,W,41,42
27549,2018-09-12,F,B,32,33
27550,2018-09-12,F,B,25,26
27551,2018-09-12,F,W,38,39
27552,2018-09-12,F,B,52,53
27553,2018-09-12,F,W,25,26
27554,2018-09-12,F,W,23,24
27555,2018-09-12,F,W,28,29
27556,2018-09-12,F,W,35,35
27557,2018-09-12,F,B,21,22
27558,2018-09-12,F,W,25,26
27559,2018-09-12,F,H,30,30
27560,2018-09-12,F,B,47,48
27561,2018-09-12,F,W,33,33
27562,2018-09-12,F,B,21,22
27563,2018-09-12,F,B,26,27
27564,2018-09-12,F,W,27,28
27565,2018-09-12,F,B,40,41
27566,2018-09-12,F,W,27,27
27567,2018-09-12,F,B,54,54
27568,2018-09-12,F,W,31,31
27569,2018-09-12,F,W,32,32
27570,2018-09-12,F,B,30,31
27571,2018-09-12,F,B,45,45
27572,2018-09-12,F,W,34,35
27573,2018-09-12,F,W,30,30
27574,2018-09-12,F,B,49,50
27575,2018-09-12,F,W,38,38
27576,2018-09-12,F,x,27,27
27577,2018-09-12,F,B,29,29
27578,2018-09-12,F,W,39,40
27579,2018-09-12,F,W,44,44
27580,2018-09-12,F,B,38,39
27581,2018-09-12,F,W,50,50
27582,2018-09-12,F,W,24,24
27583,2018-09-12,F,B,23,23
27584,2018-09-12,F,W,27,27
27585,2018-09-12,F,U,41,41
27586,2018-09-12,F,W,47,47
27587,2018-09-12,F,W,32,32
27588,2018-09-12,F,W,33,33
27589,2018-09-12,F,W,39,39
27590,2018-09-12,F,B,36,36
27591,2018-09-12,F,W,33,33
27592,2018-09-12,F,W,34,34
27593,2018-09-12,F,W,47,47
27594,2018-09-12,F,B,21,21
27595,2018-09-12,F,W,30,30
27596,2018-09-12,F,B,23,23
27597,2018-09-12,F,W,45,45
27598,2018-09-12,F,B,59,59
27599,2018-09-12,F,U,37,37
27600,2018-09-12,F,W,30,30
27601,2018-09-12,F,B,23,23
27602,2018-09-12,F,B,23,23
27603,2018-09-12,F,B,23,23
27604,2018-09-12,F,A,24,24
27605,2018-09-12,F,W,41,41
27606,2018-09-12,F,B,27,27
27607,2018-09-12,F,W,29,29
27608,2018-09-12,F,W,38,38
27609,2018-09-12,F,W,31,31
27610,2018-09-12,F,W,34,34
27611,2018-09-12,F,W,32,32
27612,2018-09-12,F,W,39,39
27613,2018-09-12,F,W,45,45
27614,2018-09-12,F,W,29,29
27615,2018-09-12,F,W,39,39
27616,2018-09-12,F,W,39,39
27617,2018-09-12,F,W,56,56
27618,2018-09-12,F,W,41,41
27619,2018-09-12,F,B,59,59
27620,2018-09-12,F,W,48,48
27621,2018-09-12,F,B,39,39
27622,2018-09-12,F,B,30,30
27623,2018-09-12,F,B,25,25
27624,2018-09-12,F,B,33,33
27625,2018-09-12,F,W,37,37
27626,2018-09-12,F,W,36,36
27627,2018-09-12,F,W,33,33
27628,2018-09-12,F,B,19,19
27629,2018-09-12,F,W,23,23
27630,2018-09-12,F,W,24,24
27631,2018-09-12,F,B,30,30
27632,2018-09-12,F,B,21,21
27633,2018-09-12,F,B,39,39
27634,2018-09-12,F,W,37,37
27635,2018-09-12,F,W,34,34
27636,2018-09-12,M,U,67,68
27637,2018-09-12,M,W,52,53
27638,2018-09-12,M,B,19,19
27639,2018-09-12,M,B,55,56
27640,2018-09-12,F,W,50,51
27641,2018-09-12,M,B,46,46
27642,2018-09-12,F,W,30,31
27643,2018-09-12,M,W,47,47
27644,2018-09-12,M,W,43,43
27645,2018-09-12,M,W,44,44
27646,2018-09-12,M,W,45,45
27647,2018-09-12,M,W,58,58
27648,2018-09-12,M,B,34,34
27649,2018-09-12,F,W,30,30
27650,2018-09-12,M,B,52,52
27651,2018-09-12,F,B,32,32
27652,2018-09-12,M,B,26,26
27653,2018-09-12,M,B,29,29
27654,2018-09-12,F,B,31,31
27655,2018-09-12,M,W,31,31
27656,2018-09-12,M,B,36,39
27657,2018-09-12,M,B,28,28
27658,2018-09-12,M,B,54,54
27659,2018-09-12,M,W,52,53
27660,2018-09-12,M,B,27,27
27661,2018-09-12,M,W,39,39
27662,2018-09-12,M,W,59,59
27663,2018-09-12,M,W,68,68
27664,2018-09-12,M,B,41,41
27665,2018-09-12,M,W,37,37
27666,2018-09-12,M,W,38,38
27667,2018-09-12,M,W,24,24
27668,2018-09-12,M,B,18,18
27669,2018-09-12,M,B,36,36
27670,2018-09-12,M,W,54,54
27671,2018-09-12,M,B,51,51
27672,2018-09-12,M,W,55,55
27673,2018-09-12,M,W,,
27674,2018-09-12,M,W,35,35
27675,2018-09-12,M,B,30,30
27676,2018-09-12,M,W,51,51
27677,2018-09-12,M,x,20,20
27678,2018-09-12,M,B,70,70
27679,2018-09-12,M,B,27,29
27680,2018-09-12,M,B,22,24
27681,2018-09-12,M,W,30,31
27682,2018-09-12,M,W,26,27
27683,2018-09-12,M,W,45,46
27684,2018-09-12,M,W,29,30
27685,2018-09-12,M,B,30,31
27686,2018-09-12,M,B,29,29
27687,2018-09-12,M,B,32,32
27688,2018-09-12,M,B,27,27
27689,2018-09-12,M,B,21,21
27690,2018-09-12,M,B,49,49
27691,2018-09-12,M,B,39,39
27692,2018-09-12,M,B,18,18
27693,2018-09-12,M,W,41,41
27694,2018-09-12,M,W,41,41
27695,2018-09-12,M,W,35,35
27696,2018-09-12,M,B,27,27
27697,2018-09-12,M,W,25,25
27698,2018-09-12,M,W,35,35
27699,2018-09-12,M,W,52,52
27700,2018-09-12,M,W,48,48
27701,2018-09-12,M,W,33,33
27702,2018-09-12,M,B,30,30
27703,2018-09-12,M,B,47,48
27704,2018-09-12,M,W,23,25
27705,2018-09-12,M,B,25,26
27706,2018-09-12,M,W,27,29
27707,2018-09-12,M,B,29,30
27708,2018-09-12,M,W,32,33
27709,2018-09-12,M,W,42,43
27710,2018-09-12,M,B,27,28
27711,2018-09-12,M,W,25,26
27712,2018-09-12,M,W,36,37
27713,2018-09-12,M,W,44,45
27714,2018-09-12,M,W,27,28
27715,2018-09-12,M,B,37,38
27716,2018-09-12,M,W,31,32
27717,2018-09-12,M,B,30,31
27718,2018-09-12,M,W,32,33
27719,2018-09-12,M,B,26,26
27720,2018-09-12,M,B,33,33
27721,2018-09-12,M,B,55,56
27722,2018-09-12,M,B,21,22
27723,2018-09-12,M,W,34,35
27724,2018-09-12,M,B,48,49
27725,2018-09-12,M,W,26,27
27726,2018-09-12,M,W,42,42
27727,2018-09-12,M,B,44,44
27728,2018-09-12,M,B,27,27
27729,2018-09-12,M,W,21,21
27730,2018-09-12,M,B,26,26
27731,2018-09-12,M,B,41,41
27732,2018-09-12,M,W,21,22
27733,2018-09-12,M,W,32,33
27734,2018-09-12,M,B,45,45
27735,2018-09-12,M,W,38,38
27736,2018-09-12,M,B,29,30
27737,2018-09-12,M,B,42,42
27738,2018-09-12,M,B,28,28
27739,2018-09-12,M,B,26,27
27740,2018-09-12,M,W,37,37
27741,2018-09-12,M,B,50,50
27742,2018-09-12,M,x,48,49
27743,2018-09-12,M,B,50,51
27744,2018-09-12,M,B,33,34
27745,2018-09-12,M,W,47,47
27746,2018-09-12,M,B,30,31
27747,2018-09-12,M,B,22,23
27748,2018-09-12,M,B,54,54
27749,2018-09-12,M,B,24,24
27750,2018-09-12,M,W,39,40
27751,2018-09-12,M,W,32,33
27752,2018-09-12,M,W,27,28
27753,2018-09-12,M,W,38,39
27754,2018-09-12,M,B,27,27
27755,2018-09-12,M,W,50,50
27756,2018-09-12,M,B,22,23
27757,2018-09-12,M,B,43,43
27758,2018-09-12,M,W,46,50
27759,2018-09-12,M,W,63,65
27760,2018-09-12,M,W,60,63
27761,2018-09-12,M,B,23,26
27762,2018-09-12,M,B,33,35
27763,2018-09-12,M,B,42,45
27764,2018-09-12,M,B,33,34
27765,2018-09-12,M,W,48,50
27766,2018-09-12,M,B,28,29
27767,2018-09-12,M,B,26,27
27768,2018-09-12,M,W,31,32
27769,2018-09-12,M,W,24,25
27770,2018-09-12,M,B,38,39
27771,2018-09-12,M,B,24,25
27772,2018-09-12,M,W,58,59
27773,2018-09-12,M,B,24,25
27774,2018-09-12,M,W,58,59
27775,2018-09-12,M,B,42,42
27776,2018-09-12,M,B,55,56
27777,2018-09-12,M,W,31,31
27778,2018-09-12,M,W,27,27
27779,2018-09-12,M,B,22,23
27780,2018-09-12,M,W,28,28
27781,2018-09-12,M,W,68,69
27782,2018-09-12,M,B,24,25
27783,2018-09-12,M,B,31,31
27784,2018-09-12,M,B,55,55
27785,2018-09-12,M,B,31,31
27786,2018-09-12,M,B,56,56
27787,2018-09-12,M,B,31,32
27788,2018-09-12,M,B,27,27
27789,2018-09-12,M,W,23,23
27790,2018-09-12,M,B,18,18
27791,2018-09-12,M,B,28,28
27792,2018-09-12,M,B,24,24
27793,2018-09-12,M,B,23,23
27794,2018-09-12,M,W,47,47
27795,2018-09-12,M,W,23,23
27796,2018-09-12,M,W,25,25
27797,2018-09-12,M,B,37,37
27798,2018-09-12,M,B,31,31
27799,2018-09-12,M,W,26,26
27800,2018-09-12,M,W,26,26
27801,2018-09-12,M,B,44,44
27802,2018-09-12,M,W,27,27
27803,2018-09-12,M,W,45,45
27804,2018-09-12,M,W,46,46
27805,2018-09-12,M,B,43,43
27806,2018-09-12,M,B,42,42
27807,2018-09-12,M,B,31,31
27808,2018-09-12,M,W,67,67
27809,2018-09-12,M,B,28,28
27810,2018-09-12,F,W,27,27
27811,2018-09-12,F,B,58,59
27812,2018-09-12,F,B,43,43
27813,2018-09-12,F,W,52,52
27814,2018-09-12,F,W,23,23
27815,2018-09-12,F,B,37,38
27816,2018-09-12,F,B,27,28
27817,2018-09-12,F,W,31,32
27818,2018-09-12,F,W,30,31
27819,2018-09-12,F,B,42,42
27820,2018-09-12,F,W,37,37
27821,2018-09-12,F,W,39,39
27822,2018-09-12,F,W,52,52
27823,2018-09-12,F,B,45,46
27824,2018-09-12,F,B,29,29
27825,2018-09-12,F,B,29,29
27826,2018-09-12,F,W,34,35
27827,2018-09-12,F,W,21,21
27828,2018-09-12,F,W,27,29
27829,2018-09-12,F,W,26,27
27830,2018-09-12,F,B,35,36
27831,2018-09-12,F,B,41,41
27832,2018-09-12,F,W,64,64
27833,2018-09-12,F,B,26,26
27834,2018-09-12,F,B,35,35
27835,2018-09-12,F,W,27,27
27836,2018-09-12,F,W,44,44
27837,2018-09-12,F,W,53,53
27838,2018-09-12,F,B,32,33
27839,2018-09-12,F,B,32,32
27840,2018-09-12,F,B,23,23
27841,2018-09-12,F,W,28,28
27842,2018-09-12,F,B,57,57
27843,2018-09-12,F,B,24,24
27844,2018-09-12,F,W,51,51
27845,2018-09-12,F,B,29,29
27846,2018-09-12,F,W,39,39
27847,2018-09-12,F,B,33,33
27848,2018-09-12,F,B,22,22
27849,2018-09-12,M,B,29,32
27850,2018-09-12,M,B,22,26
27851,2018-09-12,M,B,32,35
27852,2018-09-12,M,B,22,25
27853,2018-09-12,M,B,29,31
27854,2018-09-12,M,B,20,21
27855,2018-09-12,M,B,21,23
27856,2018-09-12,M,B,22,24
27857,2018-09-12,M,B,18,20
27858,2018-09-12,M,B,25,27
27859,2018-09-12,M,B,53,54
27860,2018-09-12,M,B,24,25
27861,2018-09-12,M,B,37,38
27862,2018-09-12,M,B,35,36
27863,2018-09-12,M,B,52,53
27864,2018-09-12,M,W,36,37
27865,2018-09-12,M,B,21,22
27866,2018-09-12,M,B,23,25
27867,2018-09-12,M,W,28,29
27868,2018-09-12,M,B,20,21
27869,2018-09-12,M,B,27,28
27870,2018-09-12,M,B,24,25
27871,2018-09-12,M,B,23,25
27872,2018-09-12,M,B,24,25
27873,2018-09-12,M,B,21,22
27874,2018-09-12,M,B,31,32
27875,2018-09-12,M,B,36,37
27876,2018-09-12,M,B,20,21
27877,2018-09-12,M,B,25,26
27878,2018-09-12,M,B,28,29
27879,2018-09-12,M,B,21,22
27880,2018-09-12,M,B,26,27
27881,2018-09-12,M,B,23,24
27882,2018-09-12,M,B,27,28
27883,2018-09-12,M,B,31,32
27884,2018-09-12,M,B,19,20
27885,2018-09-12,M,B,25,25
27886,2018-09-12,M,B,24,24
27887,2018-09-12,M,B,19,20
27888,2018-09-12,M,B,24,24
27889,2018-09-12,M,B,21,22
27890,2018-09-12,M,B,20,21
27891,2018-09-12,M,B,31,31
27892,2018-09-12,M,B,26,27
27893,2018-09-12,M,B,20,21
27894,2018-09-12,M,B,23,24
27895,2018-09-12,M,B,25,25
27896,2018-09-12,M,B,20,20
27897,2018-09-12,M,B,19,19
27898,2018-09-12,M,B,22,23
27899,2018-09-12,M,B,42,43
27900,2018-09-12,M,B,22,22
27901,2018-09-12,M,B,37,37
27902,2018-09-12,M,B,29,30
27903,2018-09-12,M,x,20,20
27904,2018-09-12,M,B,22,23
27905,2018-09-12,M,B,22,22
27906,2018-09-12,M,B,23,23
27907,2018-09-12,M,B,32,33
27908,2018-09-12,M,B,30,31
27909,2018-09-12,M,H,54,54
27910,2018-09-12,M,W,34,35
27911,2018-09-12,M,B,29,29
27912,2018-09-12,M,B,27,27
27913,2018-09-12,M,B,50,50
27914,2018-09-12,M,B,24,24
27915,2018-09-12,M,W,27,27
27916,2018-09-12,M,B,32,32
27917,2018-09-12,M,B,20,20
27918,2018-09-12,M,B,22,22
27919,2018-09-12,M,B,20,20
27920,2018-09-12,M,W,46,46
27921,2018-09-12,M,B,26,26
27922,2018-09-12,M,B,55,55
27923,2018-09-12,M,B,38,38
27924,2018-09-12,M,B,55,55
27925,2018-09-12,M,W,21,21
27926,2018-09-12,M,B,46,46
27927,2018-09-12,M,B,37,37
27928,2018-09-12,M,B,39,39
27929,2018-09-12,M,B,36,36
27930,2018-09-12,M,W,49,49
27931,2018-09-12,M,B,34,37
27932,2018-09-12,M,B,20,22
27933,2018-09-12,M,B,26,27
27934,2018-09-12,M,B,21,22
27935,2018-09-12,M,B,24,26
27936,2018-09-12,M,B,19,20
27937,2018-09-12,M,B,25,26
27938,2018-09-12,M,B,39,40
27939,2018-09-12,M,B,23,25
27940,2018-09-12,M,B,30,32
27941,2018-09-12,M,B,27,28
27942,2018-09-12,M,B,37,38
27943,2018-09-12,M,B,43,45
27944,2018-09-12,M,B,28,30
27945,2018-09-12,M,B,24,25
27946,2018-09-12,M,B,28,29
27947,2018-09-12,M,B,22,23
27948,2018-09-12,M,W,33,34
27949,2018-09-12,M,B,20,20
27950,2018-09-12,M,H,40,41
27951,2018-09-12,M,B,25,25
27952,2018-09-12,M,B,36,37
27953,2018-09-12,M,B,26,27
27954,2018-09-12,M,x,32,33
27955,2018-09-12,M,B,22,23
27956,2018-09-12,M,B,23,24
27957,2018-09-12,M,W,23,24
27958,2018-09-12,M,B,36,37
27959,2018-09-12,M,B,61,62
27960,2018-09-12,M,B,30,30
27961,2018-09-12,M,B,30,30
27962,2018-09-12,M,B,34,35
27963,2018-09-12,M,B,24,25
27964,2018-09-12,M,B,31,31
27965,2018-09-12,M,B,21,22
27966,2018-09-12,M,B,31,32
27967,2018-09-12,M,B,21,21
27968,2018-09-12,M,B,21,22
27969,2018-09-12,M,W,48,49
27970,2018-09-12,M,B,22,23
27971,2018-09-12,M,B,22,22
27972,2018-09-12,M,B,23,24
27973,2018-09-12,M,B,24,25
27974,2018-09-12,M,B,28,29
27975,2018-09-12,M,B,20,20
27976,2018-09-12,M,B,20,21
27977,2018-09-12,M,B,27,27
27978,2018-09-12,M,B,25,25
27979,2018-09-12,M,B,34,35
27980,2018-09-12,M,B,21,22
27981,2018-09-12,M,B,36,36
27982,2018-09-12,M,W,40,41
27983,2018-09-12,M,B,21,22
27984,2018-09-12,M,B,24,24
27985,2018-09-12,M,B,42,42
27986,2018-09-12,M,B,29,30
27987,2018-09-12,M,B,36,36
27988,2018-09-12,M,B,27,27
27989,2018-09-12,M,B,36,37
27990,2018-09-12,M,A,40,40
27991,2018-09-12,M,B,28,28
27992,2018-09-12,M,B,28,28
27993,2018-09-12,M,B,34,34
27994,2018-09-12,M,B,20,20
27995,2018-09-12,M,B,28,28
27996,2018-09-12,M,B,29,29
27997,2018-09-12,M,B,36,36
27998,2018-09-12,M,B,22,22
27999,2018-09-12,M,B,57,57
28000,2018-09-12,M,B,27,27
28001,2018-09-12,M,B,26,26
28002,2018-09-12,M,B,34,34
28003,2018-09-12,M,W,30,30
28004,2018-09-12,M,B,42,42
28005,2018-09-12,M,B,60,60
28006,2018-09-12,M,W,40,40
28007,2018-09-12,M,W,43,43
28008,2018-09-12,M,B,35,35
28009,2018-09-12,M,B,30,30
28010,2018-09-12,M,B,22,22
28011,2018-09-12,M,B,25,25
28012,2018-09-12,M,B,18,23
28013,2018-09-12,M,B,16,18
28014,2018-09-12,M,W,21,23
28015,2018-09-12,M,B,31,32
28016,2018-09-12,M,W,25,27
28017,2018-09-12,M,B,44,45
28018,2018-09-12,M,W,21,22
28019,2018-09-12,M,W,35,36
28020,2018-09-12,M,W,48,50
28021,2018-09-12,M,B,31,33
28022,2018-09-12,M,B,34,35
28023,2018-09-12,M,B,62,63
28024,2018-09-12,M,W,44,46
28025,2018-09-12,M,B,25,26
28026,2018-09-12,M,W,50,51
28027,2018-09-12,M,W,21,22
28028,2018-09-12,M,B,31,32
28029,2018-09-12,M,W,65,66
28030,2018-09-12,M,W,35,36
28031,2018-09-12,M,W,42,42
28032,2018-09-12,M,B,19,20
28033,2018-09-12,M,B,31,32
28034,2018-09-12,M,W,48,49
28035,2018-09-12,M,B,33,34
28036,2018-09-12,M,B,50,51
28037,2018-09-12,M,B,27,27
28038,2018-09-12,M,B,23,23
28039,2018-09-12,M,B,21,21
28040,2018-09-12,M,W,42,42
28041,2018-09-12,M,W,35,36
28042,2018-09-12,M,W,24,25
28043,2018-09-12,M,W,21,21
28044,2018-09-12,M,B,27,27
28045,2018-09-12,M,B,19,19
28046,2018-09-12,M,W,28,28
28047,2018-09-12,M,W,28,28
28048,2018-09-12,M,B,36,37
28049,2018-09-12,M,W,39,40
28050,2018-09-12,M,B,35,36
28051,2018-09-12,M,W,22,22
28052,2018-09-12,M,B,19,20
28053,2018-09-12,M,W,44,44
28054,2018-09-12,M,B,28,28
28055,2018-09-12,M,W,31,31
28056,2018-09-12,M,W,26,27
28057,2018-09-12,M,W,36,36
28058,2018-09-12,M,W,29,29
28059,2018-09-12,M,B,26,27
28060,2018-09-12,M,B,24,25
28061,2018-09-12,M,B,31,31
28062,2018-09-12,M,W,24,24
28063,2018-09-12,M,W,28,28
